id,name,latitude,longitude,free_bikes,empty_slots,bike_availability,ll,n_pois,n_bar_restaurant,n_cafe,n_live,n_park
3df6faa6bc73f93a672aa3e3004434f0,Rushton Rd / St Clair Ave W,43.68114,-79.4277,0,10,0.0,"43.68114,-79.4277",48,33,9,0,5
8ab6f991fa3032ee2a20b1d34d50be01,Dundas St E / Boulton Ave - SMART,43.663148,-79.347938,13,3,81.25,"43.663148,-79.347938",50,34,8,2,3
236729e04a979069b035a3070e608f6e,Gerrard St E / Leslie St,43.669813,-79.3335,20,4,83.33,"43.669813,-79.3335",44,27,7,2,7
2800c972b83e435cecefcdb95078e435,Marilyn Bell Park Tennis Court,43.633537,-79.437461,24,0,100.0,"43.633537,-79.437461",29,20,3,0,4
2c32c6a2dbfb666ee51150ce15e1b9a5,The Queensway at South Kingsway,43.63632,-79.47307,16,6,72.73,"43.63632,-79.47307",20,3,1,0,14
9fa8f250a5b887af9cda8df6931f2eca,Merton St / Mount Pleasant Rd,43.697819,-79.38786,3,20,13.04,"43.697819,-79.38786",37,20,7,0,9
c9395d274aa197587eb89f34e68e262a,Tyndall Ave / King St W - SMART,43.638426,-79.429142,7,8,46.67,"43.638426,-79.429142",50,37,3,2,6
a3eb9012fe995bffeef3b7d02cfffbd1,College Park - Yonge St Entrance,43.65988,-79.38279,9,15,37.5,"43.65988,-79.38279",50,34,6,4,5
7c6f64117f740f5dc9114ebfb26a6247,Barton Ave / Howland Ave - SMART,43.66842,-79.410585,2,26,7.14,"43.66842,-79.410585",48,29,7,2,9
d1bac3c8125c67909fa2e4a3cdf6b409,Keele St / Annette St,43.66402,-79.46418,2,12,14.29,"43.66402,-79.46418",50,29,8,2,5
e7384509a60160b8e84403a3247255a5,Keele St / Vine Ave,43.66686,-79.46526,2,21,8.7,"43.66686,-79.46526",42,32,4,1,2
56ff366ef56862dc34e4df414568d4b0,Howard St / Rose Ave,43.671278,-79.372127,4,15,21.05,"43.671278,-79.372127",30,11,4,2,9
940aa4a33247df5ea989d1b07e125e5d,Little Norway Park,43.635023,-79.399505,19,3,86.36,"43.635023,-79.399505",50,10,7,2,19
ef9dfe14fccf2237630ed9002c48fc3b,Lascelles Blvd / Eglinton Ave W,43.70547,-79.40355,18,1,94.74,"43.70547,-79.40355",50,38,5,0,4
93727b82ed700768aa9695d49140f6b3,Polson Pier,43.641675,-79.354006,20,0,100.0,"43.641675,-79.354006",15,4,0,1,2
f84773b4dcedcaea20de2c7e324d8c90,Dentonia Park,43.694341,-79.291416,3,19,13.64,"43.694341,-79.291416",42,30,4,0,4
3d13e32b7336dbe2c6b2190df3ba8600,Lower Jarvis St / Queens Quay E,43.64422,-79.36927,1,14,6.67,"43.64422,-79.36927",50,32,5,2,5
009f180cf35ae1285733d98ccf058313,Summerhill Ave / Maclennan Ave,43.685924,-79.376304,2,8,20.0,"43.685924,-79.376304",13,0,2,0,9
c452eea1e95d474e6f1b7ea545e79d1b,Queens Quay E / Lower Sherbourne St,43.645215,-79.364898,20,2,90.91,"43.645215,-79.364898",50,27,12,2,7
1fe6812cc638f0e5080113daa9a7d77a,Wright Ave / Sorauren Ave - SMART,43.646677,-79.442741,3,14,17.65,"43.646677,-79.442741",45,28,9,1,3
b4462a2daef20c76a3ff7c53326f10e4,Ellis Ave / The Queensway,43.63855,-79.46693,14,4,77.78,"43.63855,-79.46693",17,1,1,0,14
1e83030210b6666f3fe29bade92f1181,High Park - Grenadier Cafe,43.645599,-79.4657123,9,0,100.0,"43.645599,-79.465712",17,1,0,0,15
c102428e69ec84dd803fd2f51b8cfc83,Winona Dr / Davenport Rd,43.674923,-79.430465,0,10,0.0,"43.674923,-79.430465",41,31,7,0,2
68185cf4a510f34c7dd396bb2fb7549a,Danforth Ave / Aldridge Ave,43.684758,-79.316767,6,4,60.0,"43.684758,-79.316767",38,19,7,1,8
deb6cce4318ac072f72c4988efd9dbdf,Dundonald St / Church St,43.66663,-79.38148,3,35,7.89,"43.66663,-79.38148",50,34,9,3,3
7f15a95a0104437a73d574be76cb4158,Gerrard St E / Malvern Ave - SMART,43.685221,-79.294766,4,15,21.05,"43.685221,-79.294766",41,27,7,0,5
263344f0b04caa421826eceaadd15697,Bathurst St/Queens Quay(Billy Bishop Airport),43.635492,-79.398253,31,1,96.88,"43.635492,-79.398253",50,12,6,2,17
624be8411d63932754479f0b710eaa97,Queens Quay W / Lower Simcoe St,43.63951,-79.383717,9,6,60.0,"43.63951,-79.383717",50,30,9,2,7
26c9984a5ec1ea1e7edb7fafa8d1e6f7,King St W / Crawford St,43.6417852,-79.4131148,13,10,56.52,"43.641785,-79.413115",50,31,10,0,9
d52672d5cddbb77befa3d5d448fc2534,Yonge St / Dundas Sq,43.655766,-79.3802,16,14,53.33,"43.655766,-79.3802",50,34,6,4,5
735f71a11ab473f25860d7366582a5fa,St Clair Ave W / Winona Dr,43.680466,-79.432522,1,10,9.09,"43.680466,-79.432522",48,40,6,0,1
6f5d2f1ea5a0702ceb169480117ac9fd,Bay St / Wellesley St W,43.664088,-79.387095,2,47,4.08,"43.664088,-79.387095",50,32,10,2,4
9c5267129912b44d3d8c91094256f1e2,Humberside Grounds - SMART,43.65917,-79.46997,3,17,15.0,"43.65917,-79.46997",34,23,5,2,4
22cedcbf1b4580a7995f4e15843bd2ef,Bloor St E / Huntley St - SMART,43.671535,-79.379173,1,19,5.0,"43.671535,-79.379173",50,36,9,1,2
ed02403ba3e67b969a9d5e10742b7d5b,York St / Wellington St W (1) ,43.646734,-79.38301,9,13,40.91,"43.646734,-79.38301",50,34,4,4,6
aeeb1fa2ea65f1492a523f0477de71d7,Dalton Rd / Bloor St W,43.6662942,-79.4066433,3,11,21.43,"43.666294,-79.406643",46,27,7,1,11
a249bee44425dc2b5c2f384a00a59f33,Davenport Rd / Christie St,43.675278,-79.423889,0,27,0.0,"43.675278,-79.423889",38,27,8,1,2
24de23035684fccb1f588c7161489075,King St W / Jordan St,43.648928,-79.378623,3,6,33.33,"43.648928,-79.378623",50,33,3,6,5
aa101867125c9cc13920e34d881f86b2,E.T. Seton Park (Eglinton Ave E / Leslie St),43.715951,-79.351246,1,26,3.7,"43.715951,-79.351246",10,2,2,1,5
6cdafdc1db0f73b22c3fd462fd984805,Woodbine Ave / Lake Shore Blvd E,43.665645,-79.304711,13,13,50.0,"43.665645,-79.304711",50,27,5,1,16
1d827726987d707bbcd5562e02416b0e,King St W / Charlotte St,43.645572,-79.39399,6,17,26.09,"43.645572,-79.39399",50,35,4,3,6
08d867cbed5f08addb01b714700eacf7,Jarvis St / Richmond St E,43.652777,-79.372637,3,15,16.67,"43.652777,-79.372637",50,32,7,5,4
2d9b09d13ca6695d876ff08853469a24,Symington Ave / Dupont St,43.665538,-79.451263,4,11,26.67,"43.665538,-79.451263",44,19,8,2,11
c9624aaf955b7fb236dcf2c8443c8fe9,King St E / Jarvis St,43.650325,-79.372287,14,8,63.64,"43.650325,-79.372287",50,34,5,4,4
2d1d89a437dbc32634ba928744831860,Bay St / Bloor St W (East Side),43.66943,-79.38915,11,1,91.67,"43.66943,-79.38915",50,28,15,3,4
179e575503c062aa31a47c6f67d492da,Bay St / Bloor St W (West Side),43.669244,-79.3894,17,2,89.47,"43.669244,-79.3894",50,29,15,3,3
ffc954e6f4228f59169c040483ebcc3a,Wells Hill Ave / St Clair Ave W,43.683351,-79.41562,0,15,0.0,"43.683351,-79.41562",46,22,11,3,8
41b880ed1fe29761e25d4e3a492b563d,Dundas St E / George St,43.6574766,-79.373446,5,19,20.83,"43.657477,-79.373446",50,34,8,4,4
c209afb99ac56fcd8f423e9365621ee7,Fleet St / Bathurst St,43.636611,-79.400042,20,1,95.24,"43.636611,-79.400042",43,15,4,1,15
7f5ae543870ee8917aaa5022234c5e0b,Tecumseth St / Queen St W - SMART,43.646552,-79.406468,2,7,22.22,"43.646552,-79.406468",50,37,7,1,4
d00c14c6cffc4b0fb30239ec2410232c,Briar Hill Ave / Yonge St - SMART,43.713524,-79.400162,2,14,12.5,"43.713524,-79.400162",41,28,6,0,5
9c2e322a9d2bd1035e3f607f96152a98,King St E / Church St,43.65003919999999,-79.3733541,0,11,0.0,"43.650039,-79.373354",50,35,5,5,3
03cb067499bb9bc86cf0c884edb403bc,Wellesley St W / Queen's Park Cres,43.663376,-79.392125,2,17,10.53,"43.663376,-79.392125",50,26,17,4,2
2f10b834460965288d419163586f3f89,University Ave / College St (East),43.65995,-79.38964,7,11,38.89,"43.65995,-79.38964",50,37,8,1,3
1ac23b3d20ad003acf2f9b1f8a2f2f0b,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,16,1,94.12,"43.614669,-79.487315",44,22,3,0,15
50d8ed93a01d05c04298300fe52b5ac7,Lake Shore Blvd W / Colborne Lodge Dr,43.63771,-79.458173,3,22,12.0,"43.63771,-79.458173",16,1,0,0,14
f897c08ea341fc832b7ca756cb0982ae,Ripley Ave / Ormskirk Ave,43.6390437,-79.4760109,19,3,86.36,"43.639044,-79.476011",13,2,1,0,10
0ebd7e4e7c35126cda830c1c67bb3241,St Clarens Ave / Shirley St,43.6486599,-79.4376413,4,8,33.33,"43.64866,-79.437641",40,23,6,2,5
f926e2b4fe4ff841a24b2ac4962e62bd,Bartlett Parkette,43.6702236,-79.4360232,2,19,9.52,"43.670224,-79.436023",50,31,7,2,6
791f66f190e1848c7eeeaf8b937e304f,Sherbourne St N / Elm Ave,43.6752732,-79.3778458,2,16,11.11,"43.675273,-79.377846",33,19,5,0,6
068f5330e49bd7236864c7cbf904813f,Walnut Ave / Queen St W,43.645469,-79.411084,7,7,50.0,"43.645469,-79.411084",50,34,10,1,4
36c244827ed3bd3ee314ab1d2781db2a,Vaughan Rd /Wychwood Ave,43.6882821,-79.4253856,1,17,5.56,"43.688282,-79.425386",32,18,6,0,8
91b75f5884eca61cded2a3da80a6dc2b,Palmerston Ave / Dundas St W,43.651603,-79.408346,6,14,30.0,"43.651603,-79.408346",50,37,9,0,1
e6151e077a7d8141f6ae96e6223d12e9,541 Huron St - SMART,43.670206,-79.402643,1,18,5.26,"43.670206,-79.402643",50,34,6,1,9
03b565f085260e768988cd216fbeeef4,Euclid Ave / Herrick St - SMART,43.661559,-79.413845,7,5,58.33,"43.661559,-79.413845",50,34,8,0,6
34a94fc072487f4615b041d2b7a6c659,Baldwin St / Henry St,43.6560758,-79.393259,5,10,33.33,"43.656076,-79.393259",50,38,10,0,0
2b2e280f715656fb630b59ec9a6d1e0c,Orde St / McCaul St,43.6580442,-79.3927404,6,9,40.0,"43.658044,-79.39274",50,38,9,0,2
026bf7c2104a659ef0392f1c22bc6e17,Ross St / Cecil St - SMART,43.6568254,-79.3966159,5,13,27.78,"43.656825,-79.396616",50,39,9,0,0
b7461d8effda846e2f78dfbee059c433,Lake Shore Blvd W / Thirty Ninth Street,43.5927419,-79.54033009999999,19,0,100.0,"43.592742,-79.54033",43,27,3,0,10
f1bad47f1bca16159267c0ad3e50fb1a,Lake Shore Blvd W / Twenty Fourth St,43.597082,-79.522768,8,10,44.44,"43.597082,-79.522768",43,25,9,0,6
4d9f7ef78ba9859e04d259c1567d1d61,Windsor St / Newcastle St,43.6171635,-79.4971065,9,21,30.0,"43.617164,-79.497106",39,29,4,0,5
1d5a56319adf364532940f86be71ce4b,Royal York Rd / Mimico Ave,43.612063,-79.496573,9,10,47.37,"43.612063,-79.496573",37,25,3,0,8
0deaf45500eb93eeacff86adaafeb180,Berry Rd / Bell Manor Dr,43.63732,-79.489083,15,3,83.33,"43.63732,-79.489083",5,0,0,0,5
4e5712234feb60f46fff461ab136e147,Humber College (Lakeshore Campus),43.5961692,-79.5160575,15,11,57.69,"43.596169,-79.516058",44,25,8,0,8
8b49ce875b451df6dbe4fb4667acb3bd,Amos Waites Park,43.613606,-79.4883535,14,13,51.85,"43.613606,-79.488354",43,24,3,0,13
d9d0c97c8f65e3fb4ebcd464a11f5522,Priscilla Ave / Dundas St W,43.664665,-79.489385,0,23,0.0,"43.664665,-79.489385",37,31,3,1,2
27b5be1cbbce21764b224e820c7f888c,Durie St / Dundas St W,43.665523,-79.484892,0,21,0.0,"43.665523,-79.484892",34,26,5,0,3
600672c7f313e01de8bab00cbee9e7f4,St Clair Ave W / Castleton Ave,43.668496,-79.485426,12,7,63.16,"43.668496,-79.485426",41,32,5,0,4
50dc0fcbc5a62a2cc676ada21ede905c,Weston Lions Park,43.698841,-79.519472,0,25,0.0,"43.698841,-79.519472",37,25,4,2,6
6d6c301acbd12264042475dfd0e0e1e3,Annette St / Jane St,43.658574,-79.487246,0,15,0.0,"43.658574,-79.487246",26,15,3,2,6
1e5bc0c0a2797265956ee948d6dcd49d,Jameson Ave / Queen St W,43.63985,-79.43703,10,15,40.0,"43.63985,-79.43703",45,31,4,2,4
e933ad7ff4aae2c390d9f79c1043d657,Carlaw Ave / Dundas St E,43.665076,-79.341509,11,4,73.33,"43.665076,-79.341509",50,31,9,3,4
c1704a7eebf0bff8016166d14fe130bd,Toronto Inukshuk Park,43.6323994,-79.40978179999999,38,1,97.44,"43.632399,-79.409782",48,13,0,9,19
5bed66406f7431f8d4d8542d107225ea,Cosburn Ave / Durant Ave,43.6935477,-79.3301658,0,15,0.0,"43.693548,-79.330166",24,15,3,0,6
124ed44b13876f8019e356d76ba645ee,Swansea Community Centre,43.6438036,-79.4770327,5,10,33.33,"43.643804,-79.477033",22,14,2,0,6
12481528bb8d296c8bc4014306f36afd,Bellwoods Ave / Treford Pl - SMART,43.65246,-79.413528,4,16,20.0,"43.65246,-79.413528",50,38,6,1,4
5282337e262f025cee74afaf2659b223,Bayview Ave / Lawren Harris Square,43.6548521,-79.35397680000001,3,9,25.0,"43.654852,-79.353977",50,30,10,2,7
125e730a6da5714af8567ae352485337,The Queensway / High St,43.630874,-79.482407,15,6,71.43,"43.630874,-79.482407",34,18,7,0,6
0b153cb4fe7873b109e3068cf99dbf74,Symington Ave / Davenport Rd,43.6704403,-79.45328549999999,6,9,40.0,"43.67044,-79.453286",44,31,4,1,7
fb3867774f8ac943a838fb13a41bd1b6,Front St E / Bayview Avenue,43.6535,-79.354068,13,7,65.0,"43.6535,-79.354068",50,29,8,2,9
8c4531a1d91e5583aff9759a5aedb46d,Oak St / Sumach St,43.6617908,-79.361515,8,19,29.63,"43.661791,-79.361515",45,22,8,5,7
4bb6659976fc4aaf5a141c488a405a00,439 Sherbourne St,43.666051,-79.374161,1,45,2.17,"43.666051,-79.374161",50,33,5,3,7
f04359bb2878aa6d672474276e5017e4,Glebe Rd W / Yonge St,43.7005976,-79.397345,3,15,16.67,"43.700598,-79.397345",41,30,2,0,7
9447917367c25ac832d404c1a4696615,Hillsdale Ave W / Yonge St,43.7029672,-79.3979073,6,9,40.0,"43.702967,-79.397907",50,39,3,0,6
0b85c7861c4c48a4cd4fe140c913da57,Alvin Ave / St Clair Ave E,43.68871,-79.39264,1,18,5.26,"43.68871,-79.39264",38,27,4,1,6
f0ef11b3bf1f1a2ab5d7a556fde038f6,Eglinton Ave W / Scarlett Rd,43.6834703,-79.5108942,0,20,0.0,"43.68347,-79.510894",10,1,2,0,7
e228eced48bdb1f81b6b38456fdcad39,The Pond Rd / Sentinel Rd,43.7696262,-79.5025943,0,26,0.0,"43.769626,-79.502594",45,27,12,0,3
71bf1ff10731929ec44b9dcce72edba6,Sentinel Rd / Finch Corridor Trail,43.7641485,-79.5012809,0,26,0.0,"43.764148,-79.501281",23,15,3,1,4
6a4d3e7625cc41d49674986b994fc5e1,Finch West Subway Station,43.76521,-79.491281,0,23,0.0,"43.76521,-79.491281",33,24,4,1,3
bf413030081fe6f86c21b6412f4e4e1a,Dufferin St / Finch Corridor Trail,43.7724019,-79.4675395,1,17,5.56,"43.772402,-79.46754",35,22,3,2,6
cfcbfa258711beff217aa9d929a3a3ea,G Ross Lord Park,43.7781116,-79.467963,0,19,0.0,"43.778112,-79.467963",20,9,2,2,5
7a86196b811f1b13212052f5cd37e692,Elwood Blvd / Avenue Rd,43.707049,-79.40966,2,21,8.7,"43.707049,-79.40966",28,15,4,2,5
2c429e9e841e213f875d2116cfab30e9,Roehampton Ave / Bayview Ave,43.711751,-79.378615,8,18,30.77,"43.711751,-79.378615",44,28,5,0,7
482006b8f83e7802372448cd4dbd463d,Teddington Park Ave,43.732975,-79.40401,2,13,13.33,"43.732975,-79.40401",44,33,4,0,4
b3ac9ac4dba9aff36e24ba60b6171308,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,13,7,65.0,"43.660274,-79.398049",50,35,10,0,2
7978548b201c5c5ab2421bc2906bc446,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,13,6,68.42,"43.699281,-79.318802",14,7,0,0,7
65aefd1c1484ebd15a7827285971734e,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,11,8,57.89,"43.696631,-79.297436",18,9,0,0,8
812af6af42e905fac0cafcf05146f3ba,Fairmount Park,43.6765897,-79.3163022,12,5,70.59,"43.67659,-79.316302",38,19,4,0,15
165388972f43146138b4f5180eead75a,Richmond St W / York St,43.650745,-79.383633,8,9,47.06,"43.650745,-79.383633",50,34,4,7,4
3b0ffacf6f626924fb61b0d6d578561a,Sunnybrook Park,43.720233,-79.362092,7,18,28.0,"43.720233,-79.362092",13,4,1,0,5
3dccd3e0582902632ace3ada9481abb0,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,8,11,42.11,"43.692682,-79.441042",37,25,7,0,5
cca065ea85fe108c99c68759adf859ee,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,1,13,7.14,"43.704196,-79.409447",28,15,4,2,5
e4d76b13daa3859403326b474684159d,Marie Curtis Park,43.5880774,-79.5432067,16,5,76.19,"43.588077,-79.543207",26,13,2,0,9
4a491c94c9b46d3b7927b72a3bad0ab6,Guildwood GO Station (South),43.754978,-79.1971289,2,6,25.0,"43.754978,-79.197129",8,4,1,1,2
0c49d15e80cceca5feb5a2bc84ddc2f5,Chorley Park - SMART,43.6856,-79.3718,2,18,10.0,"43.6856,-79.3718",17,0,3,0,12
937a6d6b325ab59d5e0047f4b8eeb0ac,Cherry Beach,43.637764,-79.345359,11,28,28.21,"43.637764,-79.345359",15,2,0,0,6
30c56fdec4d36ab0124297d6f0101490,Spadina Ave / Harbord St - SMART,43.6629228,-79.4018451,10,23,30.3,"43.662923,-79.401845",50,31,8,1,7
4a1203492305451d3154777c392532f3,Ursula Franklin St / St. George St - SMART,43.660296,-79.397107,12,4,75.0,"43.660296,-79.397107",50,34,10,0,3
07c0bbd2b5c108bacb3a32250af2a076,Rouge Hill GO Station,43.7805505,-79.1301203,16,6,72.73,"43.78055,-79.13012",9,5,0,0,4
a70fe5dd2fa91d6c13d66b5415e9740e,Colonel Danforth Park,43.7777114,-79.1659711,7,12,36.84,"43.777711,-79.165971",18,15,0,0,3
254006acb0d0299f535d3723f656ae67,Morningside Park (Highland Creek Trail),43.779353,-79.193023,4,18,18.18,"43.779353,-79.193023",10,5,3,1,0
93699b431ac46c9e98b3b1c74cda8e95,Livingston Rd / Guildwood Pkwy,43.747854,-79.199327,8,10,44.44,"43.747854,-79.199327",11,5,2,1,3
a3860ef7a1996bfe83863f7086adb77b,Livingston Rd (Highland Creek Trail),43.7561681,-79.2026694,5,14,26.32,"43.756168,-79.202669",9,3,1,1,3
8bd81a9fcb43f04a9b8f80996312e61e,Twelfth St / Thirteenth St,43.6002896,-79.5108692,13,9,59.09,"43.60029,-79.510869",29,18,4,1,5
c5db2e6382e20bec3e404aaf7ea89ccb,Wallace Ave / Pauline Ave,43.6632257,-79.4397052,6,10,37.5,"43.663226,-79.439705",49,32,11,1,3
d747893c66003f215b8502161eb40f5e,Kingston Rd / Beech Ave,43.680095,-79.291714,3,12,20.0,"43.680095,-79.291714",31,21,4,0,6
0153756b9e136b96e730aaa2f048227f,Victoria Park Ave / Danforth Ave,43.691468,-79.288619,7,11,38.89,"43.691468,-79.288619",50,36,5,0,5
ded51d399ed59c94c0a464202fc09fe0,Union Station,43.645609,-79.380386,13,27,32.5,"43.645609,-79.380386",50,32,4,5,7
b5012608da25a66be2fe79465186ff62,Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,0,21,0.0,"43.659167,-79.385556",50,34,7,3,5
033dd75f330fec10400341177c68036e,Seaton St / Dundas St E - SMART,43.658777,-79.369596,4,28,12.5,"43.658777,-79.369596",50,30,9,5,5
080c6cc1f827d976fd75f9ccf53db95c,Lundy Ave / Étienne Brûlé Park,43.6625395,-79.5030161,5,9,35.71,"43.66254,-79.503016",11,2,3,0,4
5f02574f10f8ec2871df512546cf6f65,Chiltern Hill Rd / Eglinton Ave W,43.7004017,-79.4275305,0,16,0.0,"43.700402,-79.42753",45,27,5,2,9
3e8872d5357f08ebd702863ab04e913e,Torresdale Ave / Antibes Dr,43.77953,-79.45233,1,12,7.69,"43.77953,-79.45233",13,4,1,1,5
126121fbcccd20a50c8bd94206c7d81b,Esther Shiner Stadium,43.7774374,-79.4447096,0,23,0.0,"43.777437,-79.44471",14,6,3,0,3
a2e02c044b1d003adb0993f8da78ee58,St. George St / Hoskin Ave,43.6637403,-79.39806449999999,10,2,83.33,"43.66374,-79.398064",46,28,6,3,7
70222e00b684e247dd3f982cfb268e2e,Fleming Cres / Bayview Ave,43.707045,-79.375437,2,11,15.38,"43.707045,-79.375437",50,31,8,0,9
af8ef901117705bf69e591e81d28a15f,King St E / Victoria St,43.6495789,-79.3762096,1,16,5.88,"43.649579,-79.37621",50,33,6,5,5
9ee0fa9e2c3afc338a74a6b49af02e41,Alameda Ave / Vaughan Rd - SMART,43.690903,-79.4375028,0,15,0.0,"43.690903,-79.437503",34,21,6,0,7
bcf5ea04f184984e5cbd8571527636ff,Adelaide St W / Strachan Ave,43.643253094827294,-79.41230469904167,10,5,66.67,"43.643253,-79.412305",50,32,12,0,6
9c10c5f861261da626f9707ada4e8e04,Royal York Rd / Lake Shore Blvd W,43.6029904,-79.4926867,16,0,100.0,"43.60299,-79.492687",19,13,1,0,5
48a626ef3a6cfbbccdaea283ce5901c6,Runnymede Rd / Annette St,43.6596299,-79.4799176,0,13,0.0,"43.65963,-79.479918",29,18,5,0,6
57f2fc67a917b973ca7f31a994e0c63a,Salem Ave / Bloor St W,43.6608333,-79.43166666666667,7,6,53.85,"43.660833,-79.431667",43,30,8,2,2
8ef3bc5ab6805d2c5411023f4318d778,Dufferin St / Bloor St W,43.66083333333333,-79.43583333333333,2,20,9.09,"43.660833,-79.435833",50,33,11,2,2
407c8fc47ef8f822af020375a4f7dc79,Davisville Ave / Pailton Cres,43.69933,-79.39199,1,17,5.56,"43.69933,-79.39199",48,30,6,0,10
3afcafcea065abef8dd2beafcb78c7bd,High Park Ave / Dundas St W,43.6653032,-79.4701178,4,8,33.33,"43.665303,-79.470118",50,30,9,2,6
